user_id,timestamp,event_type,module,session_id,region,school_id
BOT003,2026-03-22 03:29:07,homework_assigned,Домашние задания,SBOT,Москва,1
BOT001,2026-03-22 03:29:42,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT006,2026-03-22 03:31:22,schedule_viewed,Расписание,SBOT,Москва,1
BOT009,2026-03-22 03:32:04,webinar_started,Вебинары,SBOT,Москва,1
BOT005,2026-03-22 03:32:33,grade_viewed,,SBOT,Москва,1
BOT014,2026-03-22 03:32:35,webinar_started,Вебинары,SBOT,Москва,1
BOT001,2026-03-22 03:33:39,grade_viewed,Оценки,SBOT,Москва,1
BOT007,2026-03-22 03:33:46,webinar_started,Вебинары,SBOT,Москва,1
BOT003,2026-03-22 03:34:21,webinar_started,Вебинары,SBOT,Москва,1
BOT011,2026-03-22 03:35:24,grade_entered,,SBOT,Москва,1
BOT009,2026-03-22 03:35:29,grade_viewed,Оценки,SBOT,Москва,1
BOT009,2026-03-22 03:36:30,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT003,2026-03-22 03:36:35,webinar_started,Вебинары,SBOT,Москва,1
BOT008,2026-03-22 03:39:11,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT012,2026-03-22 03:39:44,homework_assigned,Домашние задания,SBOT,Москва,1
BOT012,2026-03-22 03:40:15,schedule_viewed,Расписание,SBOT,Москва,1
BOT012,2026-03-22 03:40:26,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT010,2026-03-22 03:40:29,homework_checked,Домашние задания,SBOT,Москва,1
BOT014,2026-03-22 03:40:59,homework_checked,Домашние задания,SBOT,Москва,1
BOT014,2026-03-22 03:41:36,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT012,2026-03-22 03:41:36,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT012,2026-03-22 03:42:09,homework_checked,Домашние задания,SBOT,Москва,1
BOT006,2026-03-22 03:42:20,grade_entered,Оценки,SBOT,Москва,1
BOT005,2026-03-22 03:44:03,schedule_viewed,Расписание,SBOT,Москва,1
BOT010,2026-03-22 03:44:13,homework_checked,Домашние задания,SBOT,Москва,1
BOT011,2026-03-22 03:44:25,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT001,2026-03-22 03:44:41,grade_viewed,Оценки,SBOT,Москва,1
BOT000,2026-03-22 03:48:03,homework_assigned,Домашние задания,SBOT,Москва,1
BOT004,2026-03-22 03:48:46,homework_assigned,Домашние задания,SBOT,Москва,1
BOT011,2026-03-22 03:50:51,schedule_viewed,Расписание,SBOT,Москва,1
BOT004,2026-03-22 03:52:20,grade_entered,Оценки,SBOT,Москва,1
BOT000,2026-03-22 03:53:12,webinar_hosted,Вебинары,SBOT,Москва,1
BOT000,2026-03-22 03:53:28,webinar_started,Вебинары,SBOT,Москва,1
BOT012,2026-03-22 03:54:35,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT005,2026-03-22 03:55:47,schedule_viewed,,SBOT,Москва,1
BOT011,2026-03-22 03:56:18,grade_entered,Оценки,SBOT,Москва,1
BOT005,2026-03-22 03:56:38,homework_assigned,Домашние задания,SBOT,Москва,1
BOT014,2026-03-22 03:57:02,homework_checked,Домашние задания,SBOT,Москва,1
BOT007,2026-03-22 03:57:29,schedule_viewed,Расписание,SBOT,Москва,1
BOT013,2026-03-22 03:57:42,homework_assigned,,SBOT,Москва,1
BOT005,2026-03-22 03:58:06,homework_assigned,Домашние задания,SBOT,Москва,1
BOT012,2026-03-22 03:58:22,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT011,2026-03-22 03:59:05,homework_assigned,Домашние задания,SBOT,Москва,1
BOT012,2026-03-22 03:59:11,homework_assigned,Домашние задания,SBOT,Москва,1
BOT012,2026-03-22 03:59:25,homework_checked,Домашние задания,SBOT,Москва,1
BOT008,2026-03-22 04:00:32,schedule_viewed,Расписание,SBOT,Москва,1
BOT000,2026-03-22 04:01:55,grade_entered,Оценки,SBOT,Москва,1
BOT008,2026-03-22 04:01:56,webinar_hosted,Вебинары,SBOT,Москва,1
BOT006,2026-03-22 04:02:07,homework_assigned,Домашние задания,SBOT,Москва,1
BOT000,2026-03-22 04:03:37,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT009,2026-03-22 04:04:39,homework_assigned,Домашние задания,SBOT,Москва,1
BOT014,2026-03-22 04:06:44,grade_entered,Оценки,SBOT,Москва,1
BOT003,2026-03-22 04:06:46,grade_viewed,Оценки,SBOT,Москва,1
BOT003,2026-03-22 04:07:04,schedule_viewed,Расписание,SBOT,Москва,1
BOT000,2026-03-22 04:07:53,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT014,2026-03-22 04:08:04,homework_assigned,Домашние задания,SBOT,Москва,1
BOT002,2026-03-22 04:08:33,schedule_viewed,Расписание,SBOT,Москва,1
BOT008,2026-03-22 04:09:13,grade_viewed,Оценки,SBOT,Москва,1
BOT000,2026-03-22 04:10:27,homework_assigned,Домашние задания,SBOT,Москва,1
BOT013,2026-03-22 04:10:39,webinar_hosted,Вебинары,SBOT,Москва,1
BOT001,2026-03-22 04:11:44,grade_viewed,Оценки,SBOT,Москва,1
BOT008,2026-03-22 04:12:58,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT003,2026-03-22 04:12:59,webinar_hosted,Вебинары,SBOT,Москва,1
BOT000,2026-03-22 04:14:43,homework_assigned,Домашние задания,SBOT,Москва,1
BOT008,2026-03-22 04:15:17,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT010,2026-03-22 04:15:49,webinar_started,Вебинары,SBOT,Москва,1
BOT005,2026-03-22 04:18:34,webinar_hosted,Вебинары,SBOT,Москва,1
BOT000,2026-03-22 04:21:29,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-03-22 04:22:32,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT003,2026-03-22 04:22:44,homework_checked,Домашние задания,SBOT,Москва,1
BOT005,2026-03-22 04:23:14,schedule_viewed,Расписание,SBOT,Москва,1
BOT002,2026-03-22 04:23:38,grade_viewed,Оценки,SBOT,Москва,1
BOT002,2026-03-22 04:23:48,material_viewed,,SBOT,Москва,1
BOT002,2026-03-22 04:23:58,homework_checked,Домашние задания,SBOT,Москва,1
BOT014,2026-03-22 04:24:16,homework_checked,Домашние задания,SBOT,Москва,1
BOT000,2026-03-22 04:25:58,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT008,2026-03-22 04:26:15,grade_entered,,SBOT,Москва,1
BOT009,2026-03-22 04:26:43,homework_assigned,Домашние задания,SBOT,Москва,1
BOT005,2026-03-22 04:27:12,homework_checked,Домашние задания,SBOT,Москва,1
BOT002,2026-03-22 04:28:06,schedule_viewed,Расписание,SBOT,Москва,1
BOT005,2026-03-22 04:28:36,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT012,2026-03-22 04:29:18,homework_checked,Домашние задания,SBOT,Москва,1
BOT006,2026-03-22 04:30:01,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT000,2026-03-22 04:32:20,grade_viewed,Оценки,SBOT,Москва,1
BOT010,2026-03-22 04:32:50,grade_viewed,Оценки,SBOT,Москва,1
BOT010,2026-03-22 04:33:06,homework_checked,Домашние задания,SBOT,Москва,1
BOT001,2026-03-22 04:34:37,grade_entered,Оценки,SBOT,Москва,1
BOT000,2026-03-22 04:35:44,grade_viewed,Оценки,SBOT,Москва,1
BOT013,2026-03-22 04:36:37,homework_assigned,Домашние задания,SBOT,Москва,1
BOT012,2026-03-22 04:36:55,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-03-22 04:38:19,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT008,2026-03-22 04:39:19,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT014,2026-03-22 04:40:46,webinar_started,Вебинары,SBOT,Москва,1
BOT004,2026-03-22 04:40:58,homework_assigned,,SBOT,Москва,1
BOT006,2026-03-22 04:43:00,grade_entered,Оценки,SBOT,Москва,1
BOT005,2026-03-22 04:44:37,homework_checked,Домашние задания,SBOT,Москва,1
BOT001,2026-03-22 04:46:33,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-03-22 04:46:40,homework_checked,Домашние задания,SBOT,Москва,1
BOT009,2026-03-22 04:47:50,webinar_started,Вебинары,SBOT,Москва,1
BOT004,2026-03-22 04:48:17,grade_viewed,Оценки,SBOT,Москва,1
BOT006,2026-03-22 04:49:25,homework_assigned,Домашние задания,SBOT,Москва,1
BOT001,2026-03-22 04:50:53,grade_viewed,Оценки,SBOT,Москва,1
BOT000,2026-03-22 04:51:07,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-03-22 04:51:16,grade_entered,Оценки,SBOT,Москва,1
BOT013,2026-03-22 04:53:02,grade_viewed,Оценки,SBOT,Москва,1
BOT009,2026-03-22 04:53:25,homework_assigned,Домашние задания,SBOT,Москва,1
BOT001,2026-03-22 04:54:53,schedule_viewed,Расписание,SBOT,Москва,1
BOT000,2026-03-22 04:55:22,homework_checked,Домашние задания,SBOT,Москва,1
BOT009,2026-03-22 04:55:23,webinar_hosted,Вебинары,SBOT,Москва,1
BOT008,2026-03-22 04:56:07,schedule_viewed,Расписание,SBOT,Москва,1
BOT006,2026-03-22 04:56:39,webinar_started,Вебинары,SBOT,Москва,1
BOT006,2026-03-22 04:56:51,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-03-22 04:56:52,homework_checked,Домашние задания,SBOT,Москва,1
BOT005,2026-03-22 04:58:01,webinar_hosted,Вебинары,SBOT,Москва,1
BOT006,2026-03-22 04:58:09,webinar_started,Вебинары,SBOT,Москва,1
BOT013,2026-03-22 04:58:21,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT000,2026-03-22 04:58:33,webinar_started,Вебинары,SBOT,Москва,1
BOT003,2026-03-22 04:58:45,webinar_started,Вебинары,SBOT,Москва,1
BOT014,2026-03-22 04:59:31,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT011,2026-03-22 05:01:16,grade_entered,Оценки,SBOT,Москва,1
BOT005,2026-03-22 05:01:17,homework_assigned,Домашние задания,SBOT,Москва,1
BOT007,2026-03-22 05:01:55,homework_checked,Домашние задания,SBOT,Москва,1
BOT000,2026-03-22 05:03:13,homework_checked,Домашние задания,SBOT,Москва,1
BOT000,2026-03-22 05:03:40,grade_viewed,Оценки,SBOT,Москва,1
BOT008,2026-03-22 05:05:17,grade_entered,Оценки,SBOT,Москва,1
BOT004,2026-03-22 05:06:23,schedule_viewed,Расписание,SBOT,Москва,1
BOT010,2026-03-22 05:06:36,webinar_started,Вебинары,SBOT,Москва,1
BOT011,2026-03-22 05:07:08,schedule_viewed,Расписание,SBOT,Москва,1
BOT002,2026-03-22 05:08:55,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT007,2026-03-22 05:09:37,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-03-22 05:09:58,homework_assigned,Домашние задания,SBOT,Москва,1
BOT000,2026-03-22 05:10:10,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT009,2026-03-22 05:11:21,schedule_viewed,Расписание,SBOT,Москва,1
BOT005,2026-03-22 05:11:29,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT010,2026-03-22 05:12:40,webinar_started,Вебинары,SBOT,Москва,1
BOT005,2026-03-22 05:12:54,schedule_viewed,Расписание,SBOT,Москва,1
BOT006,2026-03-22 05:13:25,homework_assigned,Домашние задания,SBOT,Москва,1
BOT012,2026-03-22 05:14:00,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT006,2026-03-22 05:14:42,webinar_hosted,,SBOT,Москва,1
BOT014,2026-03-22 05:14:50,schedule_viewed,Расписание,SBOT,Москва,1
BOT000,2026-03-22 05:14:55,schedule_viewed,Расписание,SBOT,Москва,1
BOT011,2026-03-22 05:15:43,grade_viewed,Оценки,SBOT,Москва,1
BOT001,2026-03-22 05:19:28,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT012,2026-03-22 05:20:25,schedule_viewed,Расписание,SBOT,Москва,1
BOT010,2026-03-22 05:20:55,homework_checked,Домашние задания,SBOT,Москва,1
BOT010,2026-03-22 05:21:53,schedule_viewed,Расписание,SBOT,Москва,1
BOT003,2026-03-22 05:23:50,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-03-22 05:24:02,grade_viewed,Оценки,SBOT,Москва,1
BOT000,2026-03-22 05:24:19,webinar_started,Вебинары,SBOT,Москва,1
BOT002,2026-03-22 05:25:06,schedule_viewed,,SBOT,Москва,1
BOT000,2026-03-22 05:25:18,homework_checked,,SBOT,Москва,1
BOT005,2026-03-22 05:25:47,grade_entered,Оценки,SBOT,Москва,1
BOT007,2026-03-22 05:26:45,grade_viewed,Оценки,SBOT,Москва,1
BOT010,2026-03-22 05:27:39,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT005,2026-03-22 05:28:37,schedule_viewed,Расписание,SBOT,Москва,1
BOT005,2026-03-22 05:28:48,grade_viewed,Оценки,SBOT,Москва,1
BOT012,2026-03-22 05:29:17,schedule_viewed,Расписание,SBOT,Москва,1
BOT009,2026-03-22 05:29:22,homework_checked,,SBOT,Москва,1
BOT011,2026-03-22 05:29:28,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT005,2026-03-22 05:29:39,schedule_viewed,Расписание,SBOT,Москва,1
BOT004,2026-03-22 05:30:02,grade_entered,Оценки,SBOT,Москва,1
BOT007,2026-03-22 05:30:05,homework_assigned,Домашние задания,SBOT,Москва,1
BOT007,2026-03-22 05:30:06,grade_viewed,Оценки,SBOT,Москва,1
BOT005,2026-03-22 05:31:50,webinar_started,Вебинары,SBOT,Москва,1
BOT014,2026-03-22 05:31:58,webinar_started,Вебинары,SBOT,Москва,1
BOT002,2026-03-22 05:32:55,homework_assigned,Домашние задания,SBOT,Москва,1
BOT000,2026-03-22 05:34:09,webinar_hosted,Вебинары,SBOT,Москва,1
BOT008,2026-03-22 05:36:12,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT014,2026-03-22 05:36:29,webinar_hosted,Вебинары,SBOT,Москва,1
BOT014,2026-03-22 05:37:07,webinar_started,Вебинары,SBOT,Москва,1
BOT002,2026-03-22 05:37:27,schedule_viewed,Расписание,SBOT,Москва,1
BOT009,2026-03-22 05:37:30,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-03-22 05:38:25,schedule_viewed,Расписание,SBOT,Москва,1
BOT006,2026-03-22 05:38:36,webinar_started,Вебинары,SBOT,Москва,1
BOT013,2026-03-22 05:38:40,material_downloaded,,SBOT,Москва,1
BOT009,2026-03-22 05:38:44,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT011,2026-03-22 05:39:14,homework_assigned,Домашние задания,SBOT,Москва,1
BOT002,2026-03-22 05:40:12,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT010,2026-03-22 05:40:14,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-03-22 05:41:17,grade_entered,Оценки,SBOT,Москва,1
BOT004,2026-03-22 05:41:57,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT004,2026-03-22 05:43:11,schedule_viewed,Расписание,SBOT,Москва,1
BOT008,2026-03-22 05:43:29,homework_checked,Домашние задания,SBOT,Москва,1
BOT005,2026-03-22 05:44:43,grade_viewed,Оценки,SBOT,Москва,1
BOT004,2026-03-22 05:45:19,homework_assigned,Домашние задания,SBOT,Москва,1
BOT010,2026-03-22 05:46:06,webinar_started,Вебинары,SBOT,Москва,1
BOT000,2026-03-22 05:46:41,homework_checked,Домашние задания,SBOT,Москва,1
BOT005,2026-03-22 05:46:45,grade_entered,Оценки,SBOT,Москва,1
BOT009,2026-03-22 05:47:16,homework_checked,Домашние задания,SBOT,Москва,1
BOT008,2026-03-22 05:47:41,grade_entered,Оценки,SBOT,Москва,1
BOT002,2026-03-22 05:48:05,schedule_viewed,,SBOT,Москва,1
BOT004,2026-03-22 05:49:36,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-03-22 05:51:37,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT002,2026-03-22 05:52:39,homework_checked,,SBOT,Москва,1
BOT004,2026-03-22 05:52:55,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT014,2026-03-22 05:52:56,schedule_viewed,Расписание,SBOT,Москва,1
BOT009,2026-03-22 05:53:28,grade_entered,Оценки,SBOT,Москва,1
BOT000,2026-03-22 05:54:44,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT014,2026-03-22 05:54:50,grade_viewed,Оценки,SBOT,Москва,1
BOT013,2026-03-22 05:55:45,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT013,2026-03-22 05:55:49,grade_entered,Оценки,SBOT,Москва,1
BOT008,2026-03-22 05:56:24,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-03-22 05:56:29,schedule_viewed,Расписание,SBOT,Москва,1
BOT003,2026-03-22 05:56:33,homework_assigned,Домашние задания,SBOT,Москва,1
BOT013,2026-03-22 05:56:49,webinar_started,Вебинары,SBOT,Москва,1
BOT005,2026-03-22 05:57:06,grade_entered,Оценки,SBOT,Москва,1
BOT012,2026-03-22 05:57:31,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT013,2026-03-22 05:57:46,homework_checked,Домашние задания,SBOT,Москва,1
BOT007,2026-03-22 05:59:16,webinar_hosted,Вебинары,SBOT,Москва,1
BOT010,2026-03-22 05:59:31,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT003,2026-03-22 05:59:34,schedule_viewed,Расписание,SBOT,Москва,1
BOT003,2026-03-22 06:00:01,schedule_viewed,Расписание,SBOT,Москва,1
BOT008,2026-03-22 06:00:52,homework_assigned,Домашние задания,SBOT,Москва,1
BOT005,2026-03-22 06:01:26,schedule_viewed,Расписание,SBOT,Москва,1
BOT002,2026-03-22 06:01:50,grade_entered,Оценки,SBOT,Москва,1
BOT012,2026-03-22 06:02:45,grade_entered,Оценки,SBOT,Москва,1
BOT000,2026-03-22 06:03:23,webinar_started,Вебинары,SBOT,Москва,1
BOT013,2026-03-22 06:04:12,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT014,2026-03-22 06:04:23,grade_entered,Оценки,SBOT,Москва,1
BOT001,2026-03-22 06:04:33,homework_checked,Домашние задания,SBOT,Москва,1
BOT002,2026-03-22 06:04:35,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT001,2026-03-22 06:05:44,homework_assigned,Домашние задания,SBOT,Москва,1
BOT002,2026-03-22 06:06:02,webinar_hosted,Вебинары,SBOT,Москва,1
BOT011,2026-03-22 06:07:01,webinar_hosted,Вебинары,SBOT,Москва,1
BOT003,2026-03-22 06:08:24,homework_checked,Домашние задания,SBOT,Москва,1
BOT013,2026-03-22 06:08:26,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT005,2026-03-22 06:08:32,webinar_hosted,Вебинары,SBOT,Москва,1
BOT008,2026-03-22 06:09:26,homework_assigned,Домашние задания,SBOT,Москва,1
BOT005,2026-03-22 06:11:07,webinar_hosted,Вебинары,SBOT,Москва,1
BOT013,2026-03-22 06:11:29,schedule_viewed,Расписание,SBOT,Москва,1
BOT010,2026-03-22 06:12:08,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT012,2026-03-22 06:13:23,homework_checked,Домашние задания,SBOT,Москва,1
BOT012,2026-03-22 06:16:14,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT006,2026-03-22 06:17:46,webinar_started,Вебинары,SBOT,Москва,1
BOT005,2026-03-22 06:19:34,schedule_viewed,Расписание,SBOT,Москва,1
BOT006,2026-03-22 06:20:10,webinar_hosted,Вебинары,SBOT,Москва,1
BOT001,2026-03-22 06:20:25,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT013,2026-03-22 06:20:42,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-03-22 06:21:05,webinar_started,Вебинары,SBOT,Москва,1
BOT010,2026-03-22 06:21:21,homework_checked,Домашние задания,SBOT,Москва,1
BOT001,2026-03-22 06:22:12,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT005,2026-03-22 06:22:13,grade_viewed,Оценки,SBOT,Москва,1
BOT004,2026-03-22 06:22:52,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT007,2026-03-22 06:23:03,grade_entered,Оценки,SBOT,Москва,1
BOT000,2026-03-22 06:23:17,webinar_started,Вебинары,SBOT,Москва,1
BOT003,2026-03-22 06:23:18,homework_checked,Домашние задания,SBOT,Москва,1
BOT004,2026-03-22 06:23:26,homework_checked,Домашние задания,SBOT,Москва,1
BOT001,2026-03-22 06:26:12,homework_checked,Домашние задания,SBOT,Москва,1
BOT003,2026-03-22 06:28:23,schedule_viewed,Расписание,SBOT,Москва,1
BOT005,2026-03-22 06:28:38,schedule_viewed,Расписание,SBOT,Москва,1
BOT006,2026-03-22 06:28:54,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT009,2026-03-22 06:29:22,webinar_started,Вебинары,SBOT,Москва,1
BOT008,2026-03-22 06:29:39,webinar_started,Вебинары,SBOT,Москва,1
BOT003,2026-03-22 06:29:52,grade_viewed,Оценки,SBOT,Москва,1
BOT013,2026-03-22 06:30:03,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT004,2026-03-22 06:30:59,schedule_viewed,Расписание,SBOT,Москва,1
BOT004,2026-03-22 06:31:07,material_viewed,,SBOT,Москва,1
BOT001,2026-03-22 06:31:26,schedule_viewed,,SBOT,Москва,1
BOT011,2026-03-22 06:31:43,homework_checked,Домашние задания,SBOT,Москва,1
BOT000,2026-03-22 06:31:58,webinar_hosted,Вебинары,SBOT,Москва,1
BOT001,2026-03-22 06:32:16,material_viewed,,SBOT,Москва,1
BOT005,2026-03-22 06:32:36,schedule_viewed,Расписание,SBOT,Москва,1
BOT005,2026-03-22 06:33:30,grade_entered,Оценки,SBOT,Москва,1
BOT010,2026-03-22 06:34:19,schedule_viewed,Расписание,SBOT,Москва,1
BOT002,2026-03-22 06:34:24,grade_entered,Оценки,SBOT,Москва,1
BOT014,2026-03-22 06:35:54,homework_assigned,Домашние задания,SBOT,Москва,1
BOT013,2026-03-22 06:36:02,webinar_hosted,,SBOT,Москва,1
BOT014,2026-03-22 06:36:31,homework_assigned,Домашние задания,SBOT,Москва,1
BOT012,2026-03-22 06:37:15,homework_assigned,Домашние задания,SBOT,Москва,1
BOT003,2026-03-22 06:37:16,homework_assigned,Домашние задания,SBOT,Москва,1
BOT007,2026-03-22 06:37:42,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT012,2026-03-22 06:38:55,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-03-22 06:39:02,schedule_viewed,Расписание,SBOT,Москва,1
BOT011,2026-03-22 06:40:22,homework_checked,Домашние задания,SBOT,Москва,1
BOT005,2026-03-22 06:40:40,webinar_hosted,Вебинары,SBOT,Москва,1
BOT001,2026-03-22 06:41:20,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT002,2026-03-22 06:41:34,homework_assigned,Домашние задания,SBOT,Москва,1
BOT005,2026-03-22 06:41:47,schedule_viewed,Расписание,SBOT,Москва,1
BOT002,2026-03-22 06:41:55,homework_checked,Домашние задания,SBOT,Москва,1
BOT001,2026-03-22 06:41:58,grade_viewed,,SBOT,Москва,1
BOT001,2026-03-22 06:42:00,webinar_hosted,Вебинары,SBOT,Москва,1
BOT000,2026-03-22 06:42:51,grade_viewed,,SBOT,Москва,1
BOT000,2026-03-22 06:43:25,webinar_started,Вебинары,SBOT,Москва,1
BOT005,2026-03-22 06:44:16,webinar_started,Вебинары,SBOT,Москва,1
BOT002,2026-03-22 06:45:25,webinar_started,Вебинары,SBOT,Москва,1
BOT007,2026-03-22 06:45:56,grade_viewed,Оценки,SBOT,Москва,1
BOT012,2026-03-22 06:46:22,material_viewed,,SBOT,Москва,1
BOT003,2026-03-22 06:46:38,homework_assigned,Домашние задания,SBOT,Москва,1
BOT007,2026-03-22 06:46:42,homework_checked,Домашние задания,SBOT,Москва,1
BOT006,2026-03-22 06:47:26,homework_assigned,,SBOT,Москва,1
BOT007,2026-03-22 06:47:31,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT001,2026-03-22 06:48:05,webinar_hosted,Вебинары,SBOT,Москва,1
BOT005,2026-03-22 06:48:46,webinar_started,Вебинары,SBOT,Москва,1
BOT005,2026-03-22 06:49:13,grade_viewed,Оценки,SBOT,Москва,1
BOT008,2026-03-22 06:49:39,grade_viewed,Оценки,SBOT,Москва,1
BOT000,2026-03-22 06:49:48,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT010,2026-03-22 06:51:51,grade_viewed,Оценки,SBOT,Москва,1
BOT012,2026-03-22 06:51:56,webinar_hosted,Вебинары,SBOT,Москва,1
BOT004,2026-03-22 06:52:13,schedule_viewed,Расписание,SBOT,Москва,1
BOT008,2026-03-22 06:52:34,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT000,2026-03-22 06:55:54,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-03-22 06:55:55,homework_checked,Домашние задания,SBOT,Москва,1
BOT008,2026-03-22 06:55:56,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-03-22 06:56:08,grade_viewed,Оценки,SBOT,Москва,1
BOT003,2026-03-22 06:56:25,schedule_viewed,Расписание,SBOT,Москва,1
BOT000,2026-03-22 06:56:35,schedule_viewed,,SBOT,Москва,1
BOT006,2026-03-22 06:57:23,homework_assigned,Домашние задания,SBOT,Москва,1
BOT001,2026-03-22 06:57:24,grade_entered,Оценки,SBOT,Москва,1
BOT002,2026-03-22 06:57:47,webinar_hosted,Вебинары,SBOT,Москва,1
BOT003,2026-03-22 06:58:15,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT014,2026-03-22 06:59:29,webinar_hosted,Вебинары,SBOT,Москва,1
T100479,2026-03-22 07:00:00,schedule_viewed,Расписание,S3479,Уфа,243
T100734,2026-03-22 07:00:00,grade_entered,Оценки,S4734,Казань,151
T100435,2026-03-22 07:00:00,homework_checked,Домашние задания,S4435,Екатеринбург,237
T100334,2026-03-22 07:00:00,grade_viewed,Оценки,S1334,Москва,390
T100522,2026-03-22 07:00:00,homework_assigned,Домашние задания,S2522,Уфа,273
T100724,2026-03-22 07:00:00,homework_assigned,Домашние задания,S3724,Москва,211
BOT014,2026-03-22 07:00:17,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-03-22 07:00:24,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT012,2026-03-22 07:00:48,grade_entered,Оценки,SBOT,Москва,1
BOT013,2026-03-22 07:00:54,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT002,2026-03-22 07:01:17,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT014,2026-03-22 07:01:24,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-03-22 07:01:37,schedule_viewed,Расписание,SBOT,Москва,1
BOT003,2026-03-22 07:01:43,schedule_viewed,Расписание,SBOT,Москва,1
BOT006,2026-03-22 07:01:59,homework_checked,Домашние задания,SBOT,Москва,1
T100383,2026-03-22 07:02:00,material_viewed,Библиотека материалов,S2383,Пермь,64
T100226,2026-03-22 07:02:00,homework_assigned,Домашние задания,S1226,Екатеринбург,40
T101229,2026-03-22 07:02:00,homework_checked,Домашние задания,S1232,Москва,166
T100599,2026-03-22 07:02:00,material_downloaded,Библиотека материалов,S3599,Екатеринбург,118
T100157,2026-03-22 07:02:00,schedule_viewed,Расписание,S2157,Пермь,229
T101100,2026-03-22 07:02:00,homework_assigned,Домашние задания,S3103,Москва,135
BOT013,2026-03-22 07:02:17,schedule_viewed,Расписание,SBOT,Москва,1
